id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19205203,Toni's - Charming Apartment close Thissio Metro!,112527018,Toni,,ΘΗΣΕΙΟ,37.97577,23.71476,Entire home/apt,78,1,314,2024-09-08,3.59,47,141,66,00000056462
19223342,Comfy apt-huge roof top terrace-unique views,23439759,Marianne,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.988929748535156,23.72892951965332,Entire home/apt,90,3,26,2024-06-29,0.36,8,177,4,2060740
19237710,Toni's - Homey Studio 1 min from Syntagma Metro,129204185,Lilly,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97683,23.73344,Entire home/apt,65,1,427,2024-09-08,4.83,4,137,62,00000046690
19237952,"Family, Enjoy Athens, apt. 90 c.m.",134687748,Σταύρος (Stavros),,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99411,23.71162,Entire home/apt,28,2,78,2024-09-11,0.96,1,349,10,00001784150
19247151,Unique Location Luxurious Apartment near Acropolis,128755576,Evanthia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97729,23.72571,Entire home/apt,131,1,253,2024-09-19,2.97,1,340,47,00000275202
19260655,Tripodon Plaka | In the shade of Acropolis by GHH,47038350,Golden Home Holidays,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97262,23.72931,Entire home/apt,334,2,126,2024-08-12,1.42,33,235,15,00002492280
19271698,Happy stay in Lovely big house 15' from center,134951145,Elvin,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00695,23.72958,Entire home/apt,75,2,1,2017-06-24,0.01,1,270,0,
20042220,Quiet Artistic Apartment in the heart of Athens,48726094,Antonia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99648,23.72735,Entire home/apt,29,2,113,2024-09-15,1.31,1,253,20,00000515280
20065196,Olala Kolonaki Suites 3.1 | 11m Syntagma Sq.,129000409,Olala Homes,,ΚΟΛΩΝΑΚΙ,37.97965,23.73808,Entire home/apt,95,1,32,2024-06-08,0.43,24,332,4,00000525232
20080484,Olala Kolonaki Suites 3.3 | 11m Syntagma Sq.,129000409,Olala Homes,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909,23.7359,Entire home/apt,96,1,79,2024-07-14,0.93,24,318,4,00000525221
20080487,Olala Kolonaki Suites 3.2 | 11m Syntagma Sq.,129000409,Olala Homes,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98097,23.73623,Entire home/apt,93,1,41,2024-09-13,0.50,24,330,8,00000525210
20083273,Studio in Athens heart! No1,142201131,Angela And Akis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9851,23.73099,Entire home/apt,69,1,592,2024-09-16,6.82,3,201,81,00000120870
20101277,Couple Nest,142948520,Δημήτρης,,ΘΗΣΕΙΟ,37.97618045813444,23.71839568265806,Entire home/apt,55,1,43,2024-09-21,3.34,1,359,38,00002869702
20120064,"Stylish, Quiet & Relaxing, a Hidden Gem near the Acropolis",143016097,The,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96341,23.72149,Entire home/apt,86,1,213,2024-09-18,2.46,2,344,17,00002122040
20127481,Hidesign Athens Art Loft  with Acropolis view,10581143,Pagona,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97956466674805,23.72671890258789,Entire home/apt,367,1,124,2024-09-15,1.53,11,322,34,00000497994
20135729,Anastasia and Panos,143185676,Anastasia,,ΓΚΑΖΙ,37.9754,23.70849,Entire home/apt,80,3,262,2024-09-08,3.02,1,247,30,00000064486
20181157,Stylish Fully Renovated Apartment at Koukaki,143674579,Lambros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962195023127094,23.72193499483532,Entire home/apt,65,2,13,2024-08-10,2.42,1,249,13,00002554266
20187539,The Sailing Captains City rest,73527288,Loucas,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99359,23.74389,Entire home/apt,55,15,9,2024-07-19,0.15,2,238,5,00000529689
20190235,Ikea Lux 100 Mbps Metro Parking Balcony Netflix,40621733,Kyriakos,,ΠΑΤΗΣΙΑ,38.00949,23.73443,Entire home/apt,48,2,332,2024-09-14,3.86,1,338,41,00000092080
20207401,Charming apt 10'from historical centre & Acropolis,143926132,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96333,23.72273,Entire home/apt,82,1,195,2024-09-22,2.25,1,93,27,00000468861
20221243,"Zephyr Apartment- Athens Center, 3 BD, 1,5 BATH",77457889,Παναγιώτης,,ΚΥΨΕΛΗ,38.00031,23.73801,Entire home/apt,80,3,0,,,33,0,0,00000226378
20233549,"ELI'S bright,spacious home w. view under Acropolis",84127532,Εlissavet,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96538,23.72472,Entire home/apt,80,2,198,2024-08-11,2.37,1,263,19,00000009063
20239424,Homeisathens - Pure Bliss - Charitos 35,98162465,Tonia,,ΛΥΚΑΒΗΤΤΟΣ,37.97948,23.74412,Entire home/apt,,4,11,2021-12-08,0.13,9,4,0,00000536244
20264807,Toni's - Bright apartment near Plaka,112527018,Toni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97185,23.73188,Entire home/apt,99,1,674,2024-09-09,7.82,47,128,114,00000023406
20265429,Plane tree house,144461330,Nefeli,,ΓΟΥΔΙ,37.97957,23.75663,Entire home/apt,65,2,68,2024-07-05,0.79,1,170,8,00000414918
20274666,Apartment at Mets-very close to the center,144564075,Dimitra,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96513,23.73941,Entire home/apt,70,2,27,2024-07-27,0.36,1,174,7,00000189582
20276020,Sunny 1BD flat w/t balcony in bohemian Exarxeia,19036574,Elina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98573,23.73836,Entire home/apt,55,1,103,2024-09-20,1.20,1,207,29,00000109813
21222340,Chic Apartment in Athens (Pagrati) w/ Gym & Wi-fi,113548208,Mgv,,ΠΑΓΚΡΑΤΙ,37.97063,23.74422,Entire home/apt,109,1,67,2024-06-13,0.84,94,334,5,00000274526
21228880,Apartment in Kolonaki 3min from Evangelismos metro,66560781,Rena,,ΚΟΛΩΝΑΚΙ,37.97743,23.74587,Entire home/apt,70,3,51,2024-06-25,0.60,2,229,5,00002080912
21234461,Spacious Studio in Athens (Pagrati) W/ Gym Access,113548208,Mgv,,ΠΑΓΚΡΑΤΙ,37.97063,23.74422,Entire home/apt,96,1,12,2024-06-30,0.18,94,329,1,00000274480
21248751,The Circle Inn - KonTiki,150729131,The Circle Inn,,ΠΕΤΡΑΛΩΝΑ,37.96727,23.7103,Entire home/apt,75,1,20,2024-09-16,0.24,4,142,6,00000260003
21249806,A jeweller's apartment near Acropolis,6452014,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96701,23.728203,Entire home/apt,65,2,188,2024-09-16,2.48,1,74,39,00000960402
21258367,"""Χωριό"" 2,5 χλμ από Ακρόπολη. 5´από μετρό",153720361,Katerina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95433,23.72961,Entire home/apt,40,1,222,2024-09-16,2.63,1,215,31,1263910
21271310,1950's Central Apartment,153867107,Pavlos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99795,23.73223,Entire home/apt,31,1,89,2024-09-15,1.05,1,159,17,00000516319
21283905,Modern studio @ quaint Mets; 20' walk to Acropolis,27024006,Lila George Stavros,,ΣΤΑΔΙΟ,37.96586,23.73619,Entire home/apt,78,3,179,2024-09-20,2.27,2,151,26,00001878736
21303850,Elegant & Cosy Flat near the Kallimarmaro Stadium,14372265,Aikaterini,,ΖΑΠΠΕΙΟ,37.96735,23.73585,Entire home/apt,49,2,5,2024-08-15,0.18,1,323,1,00001496847
21314860,"Downtown artistic retreat, Neapoli, Central Athens",86555161,Angela,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98658,23.7412,Entire home/apt,30,20,46,2024-09-02,0.55,1,81,11,00000199003
21352124,Beautiful Large Apartment at the Center,154551400,Christina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98746871948242,23.730712890625,Entire home/apt,75,4,86,2024-09-09,1.03,1,123,4,00000477606
21360480,"Cosy, central, 2 bedroom apt. Roof top! EP9G",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98006,23.72356,Entire home/apt,103,2,94,2024-09-13,1.16,39,306,12,00001855218
21364019,Ένα άνετο διαμέρισμα 15 λεπτά από την Ακρόπολη!,151152614,Matina,,ΚΥΨΕΛΗ,37.99764,23.73661,Entire home/apt,62,2,26,2024-09-15,0.69,1,276,16,00000415591
21364597,Stone house under Acropolis,154347949,Ιωαννης,,ΑΚΡΟΠΟΛΗ,37.9718,23.716,Entire home/apt,146,2,12,2024-09-14,0.16,1,345,3,00000323611
21366983,Elegant apartment in Acropolis with roof garden,113604662,Nikos,,ΑΚΡΟΠΟΛΗ,37.96812,23.71328,Entire home/apt,114,2,4,2024-01-03,0.11,26,279,1,00000886142
21388431,Modern apartment next to Acropolis,154930114,George & Ariadne,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675,23.72773,Entire home/apt,90,2,77,2024-08-03,0.92,1,322,8,00000031781
21389707,2 Bedroom Acropolis Apartment,154940715,Dimitrios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96862,23.72977,Entire home/apt,175,2,245,2024-09-12,3.16,1,222,39,00000146491
21393723,Keramikos Exceptional Apartment,53824000,Leonidas,,ΠΕΤΡΑΛΩΝΑ,37.97728,23.71398,Entire home/apt,94,1,7,2022-08-08,0.08,26,346,0,00002730696
21396016,Tranquil apartment under the Acropolis,154998988,Eleana,,ΘΗΣΕΙΟ,37.97442,23.71813,Entire home/apt,60,3,49,2024-09-08,0.62,1,259,8,00000012281
21401494,"The Little Prince in heart of Plaka, by JJ Hospitality",55670751,Jj,,ΑΚΡΟΠΟΛΗ,37.97435,23.72394,Entire home/apt,70,1,25,2024-09-16,0.30,16,212,4,00000061670
21409351,2017 Modern studio apt. by the Acropolis museum,19549577,Phillip,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96628,23.72455,Entire home/apt,57,3,75,2024-09-06,0.92,1,77,15,00000666524
21421719,Cosy apartment near Acropolis.,95852123,Giorgios,,ΓΚΑΖΙ,37.97538,23.70846,Entire home/apt,48,2,42,2024-08-25,0.50,4,80,7,00000228331
21437634,Zizi's room,122706474,Athina,,ΑΝΩ ΚΥΨΕΛΗ,38.0051,23.73681,Private room,19,7,19,2024-08-14,0.23,1,306,5,00000488913
21445332,Acropolis Heart,133000,Ζωή,,ΑΚΡΟΠΟΛΗ,37.96898,23.72902,Entire home/apt,87,1,8,2021-11-07,0.10,11,193,0,00000378627
21446148,HeArty Home in Kolonaki,136350316,Anna,,ΚΟΛΩΝΑΚΙ,37.97991,23.74796,Entire home/apt,65,14,69,2024-09-10,0.88,1,130,10,00000118034
21446403,Great location in central Athens,155617522,Amelie,,ΚΟΛΩΝΑΚΙ,37.97753,23.73728,Entire home/apt,45,2,273,2024-09-15,3.24,36,314,49,00001844420
21448741,"Just 2 steps from Acropolis, 63 sq.m.",46920640,Athanasios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96554,23.72613,Entire home/apt,84,2,25,2024-07-31,0.32,1,129,4,00001117385
21455329,Toni's - Foxy apartment in the City Center,112527018,Toni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98897,23.72991,Entire home/apt,60,2,221,2024-08-30,2.64,47,122,54,00000080462
21469240,"Stylish, central basement studio. Roof top. EP9B",1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98006,23.72356,Entire home/apt,47,2,47,2024-09-15,0.60,39,310,13,00001855223
21469337,Kolonos 3 bdrm apartment near city center,1863291,Vasiliki (Bessie),,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99417,23.71182,Entire home/apt,30,90,25,2021-05-23,0.30,1,271,0,00000065618
21471624,Feel like home,155918747,Antzy,,ΚΟΛΩΝΟΣ,38.00138,23.719,Entire home/apt,60,2,16,2024-05-14,0.19,1,90,2,00000477810
21482044,Elegant and Stylish Designer Apartment in Central Athens,36506213,Anna,,ΠΑΓΚΡΑΤΙ,37.97012,23.74618,Entire home/apt,113,3,100,2024-09-14,1.22,2,233,9,00001991818
21496005,Roof Top Studio in Central Athens - Amazing view,100791550,Stevie,,ΙΛΙΣΙΑ,37.97662,23.75515,Entire home/apt,30,1,91,2024-08-12,1.11,1,15,4,00000149233
21513684,Bright & Spacious Apartment in the Heart of Athens,135471778,Tania,,ΚΥΨΕΛΗ,37.99907,23.74162,Entire home/apt,44,5,43,2024-09-08,0.52,5,339,3,00002796375
21526399,Modern Spacious Apartment 'Koukaki 4 All Seasons',156443544,Pythagoras,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9631585,23.7206318,Entire home/apt,92,2,52,2024-09-21,2.83,1,295,27,00001882415
21532356,apartment next to train station 77m2,155784871,Melina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99059,23.72178,Entire home/apt,35,14,117,2022-08-30,1.40,1,149,0,00000821763
21549755,Αnna's Home!!!Holidays in beautiful Athens,156675755,Anna,,ΡΙΖΟΥΠΟΛΗ,38.02221,23.74163,Entire home/apt,69,1,24,2019-10-02,0.29,2,364,0,00000179280
21619398,ALDIS MANSION by K&K,67295649,Evelyn,,ΑΚΡΟΠΟΛΗ,37.97219,23.72968,Entire home/apt,313,1,127,2024-08-25,1.63,14,325,46,00001407570
21638201,Miaouli8 the 6th With Acropolis View,12219175,Stratis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97715,23.72469,Entire home/apt,116,2,202,2024-08-25,2.48,3,315,17,00002402899
21641672,Athens Panoramic View apartment,12303025,Orestis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97814,23.72875,Entire home/apt,125,2,224,2024-09-07,2.69,4,200,29,00001904417
21646853,"""Apollo"" Apartment @ Plaka",53824000,Leonidas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974,23.73055,Entire home/apt,124,1,8,2024-01-27,0.10,26,332,1,00002446636
21647093,Authentic Athenian Elegance-Amazing Acropolis View,55105072,Tania And Antonis,,ΑΚΡΟΠΟΛΗ,37.966969,23.724281,Entire home/apt,105,2,76,2024-06-27,0.95,1,40,4,00000499812
21647352,"""Artemis"" Apartment @ Plaka",53824000,Leonidas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97509,23.72986,Entire home/apt,106,1,22,2024-06-12,0.26,26,348,1,00002446641
21650426,Unique 100m2 penthouse with breathtaking cityview,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98848,23.73261,Entire home/apt,109,2,321,2024-09-19,3.84,16,124,47,00001959360
21651978,Living in the heart of Athens!,70297345,Stavros,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99799,23.71997,Entire home/apt,34,1,289,2024-09-15,3.47,21,358,35,00001529865
21652480,Kolonaki stylish apartment,11218669,Maria,,ΚΟΛΩΝΑΚΙ,37.97751,23.74622,Entire home/apt,76,3,39,2024-07-10,0.48,4,342,6,00001459768
21655975,Luminous apt with stunning Acropolis views! SG5,1418201,D & Y Boutique Athens,,ΖΑΠΠΕΙΟ,37.96785,23.73122,Entire home/apt,270,2,196,2024-09-05,2.44,39,289,29,00002346559
21661152,Lovely urban apartment in Kolonaki,157658401,Panagiotis,,ΛΥΚΑΒΗΤΤΟΣ,37.98212,23.75161,Entire home/apt,89,2,18,2020-05-04,0.22,1,175,0,16378213775
21670468,Bright and Warm  Apartment in Kolonaki,59338410,Konstantinos,,ΚΟΛΩΝΑΚΙ,37.97859,23.74431,Entire home/apt,170,3,96,2024-07-29,1.16,1,13,6,00001405715
21672209,Toni's - 3BD Lofty Home in City Center,112527018,Toni,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9882,23.72973,Entire home/apt,95,2,149,2024-09-03,1.80,47,117,46,00000079764
21672268,#23 Artistic prvt room w. prvt bath near Acropolis,157753035,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97761,23.72716,Entire home/apt,47,2,180,2024-09-12,2.17,12,236,18,00000304359
21677507,Barbara's appartment,7415834,Barbara,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99468,23.75907,Entire home/apt,50,2,2,2023-10-29,0.03,1,85,1,00000112564
21687269,Charming Apollo Studio with Balcony & Gym in Pagrati,113548208,Mgv,,ΠΑΓΚΡΑΤΙ,37.97063,23.74421,Entire home/apt,102,1,48,2023-12-01,0.60,94,239,1,00000274548
21695325,Athens Urban Surfer’s Bright Syntagma Studio,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97558,23.73161,Entire home/apt,53,1,201,2024-08-26,2.43,10,344,40,00000324149
21708199,"Stunning 2 bedroom loft in Plaka, private terrace",158042111,Siddik,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97492,23.73373,Entire home/apt,95,1,401,2024-09-18,4.84,1,323,49,00000272880
21711292,#73 Cozy prvt room w. prvt bathroom near Acropolis,157753035,Ioannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97883,23.7265,Entire home/apt,44,2,136,2024-09-12,1.66,12,239,7,00000956939
21719395,Urban and Fresh SUPER close to the metro,55566584,Peghie,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9876,23.7574,Entire home/apt,50,2,248,2024-09-20,2.97,1,24,20,00000061355
21731954,Central.Acropolis. Cozy. Downtown App  57%Discount,48462816,O'Shawn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97439,23.73147,Entire home/apt,48,2,472,2024-09-04,5.69,5,347,64,00001785721
21757507,Watch Sunsets from an Apartment with an Acropolis View,20104194,Upstreet,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97335,23.733,Entire home/apt,86,1,231,2024-09-03,2.78,124,326,22,00002279149
21759471,Relax in a Chic Flat in the Heart of Athens,20104194,Upstreet,,ΖΑΠΠΕΙΟ,37.97131,23.73436,Entire home/apt,132,1,95,2024-02-17,1.14,124,308,2,00002828795
21778294,"Luxury Penthouse ""touching"" the Acropolis by GHH",47038350,Golden Home Holidays,,ΖΑΠΠΕΙΟ,37.96785,23.73122,Entire home/apt,428,2,245,2024-09-07,3.09,33,204,59,00002456156
21794188,Walk to Akropolis from a Cozy Studio near Metro,145718,Polina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96565120180767,23.73016788412449,Entire home/apt,49,3,158,2024-08-10,1.93,4,137,18,00001835045
21795666,Exceptional Penthouse close to Acropolis by GHH,47038350,Golden Home Holidays,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9666,23.72685,Hotel room,179,2,84,2024-08-25,1.03,33,135,7,00002552565
21795805,Modern Apartment in Koukaki 10 mins to Acropolis,149346682,MyGreek,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96369,23.72018,Entire home/apt,,1,100,2023-12-31,1.24,23,0,5,00001352651
19290112,"Smart apartment, Athens.",135076982,Manolis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99004,23.73956,Entire home/apt,47,2,77,2024-04-06,0.88,1,121,3,00000075199
19292184,Queen Victoria apartment,36279897,Chrisoula,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99263,23.72679,Entire home/apt,50,4,56,2024-06-08,0.64,1,325,7,00000326769
19292810,"THE CACTI HOUSE, 75 m2, by the National Gardens",44817573,Alexandra,,ΡΗΓΙΛΛΗΣ,37.97369,23.74162,Entire home/apt,74,1,138,2024-09-16,1.63,1,334,43,00000182689
19322834,City stay  Ambelokipi Panormou '' cozy apartment'',40209245,Tonia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99023,23.75771,Entire home/apt,61,1,287,2024-09-17,3.25,6,356,19,00002891815
19326688,"Lefis apartment,Luxury flat in Hilton Area",49043070,Ifigeneia,,ΙΛΙΣΙΑ,37.97554,23.75079,Entire home/apt,55,3,2,2017-10-18,0.02,1,265,0,00000099032
19338863,Athenian House in Plaka | Athenian Homes,135482103,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97337,23.72856,Entire home/apt,452,1,125,2024-09-19,1.42,12,307,12,00001605772
19341586,Hermes Junior Suite,75139781,Chris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9784703,23.727999,Private room,,4,0,,,12,0,0,1222737
19352717,"Lemon Tree Studio Apartment, Mets",133681771,Dimitris,,ΣΤΑΔΙΟ,37.96689,23.73643,Entire home/apt,47,3,334,2024-09-16,3.78,1,56,33,00000180127
19361742,"Arty flat (new, spacious, central, cosy)",51602593,Zoe,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99152,23.73228,Entire home/apt,171,1,29,2019-09-22,0.33,1,268,0,00000053331
19375995,Beautiful apartment under Acropolis,135816744,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96708,23.72484,Entire home/apt,59,1,480,2024-09-02,5.46,1,317,30,00000501390
19385911,"Beautiful apt, 10 min from Acropolis",135895133,Eric - Helen,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96314,23.71988,Entire home/apt,46,2,215,2024-08-20,2.43,1,319,33,00002474660
19404098,Acropolis at your fingertips,74978681,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96213,23.72087,Entire home/apt,123,2,60,2023-09-02,0.68,1,85,0,00000024728
19449044,K5. Just walk into history!,35313984,Bobby,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97812,23.72355,Entire home/apt,99,1,71,2024-09-08,0.82,1,110,10,00000248212
19480180,"Diamond Home 8, modern style, 20 min to Acropolis",29977689,Diamond,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99921,23.7663,Entire home/apt,67,1,401,2024-09-20,4.56,11,95,56,00002620239
19487723,Recently renovated apt near city center ΑΜΑ178480,510182490,Panagiotis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96073,23.72694,Entire home/apt,43,2,167,2024-09-19,1.90,1,150,40,00000178480
19513227,"Cozy Apartment - Athens Central, 3 mins from metro",137042123,Ilias,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98784,23.76327,Entire home/apt,56,8,49,2024-08-14,0.58,1,358,3,00001779969
20279246,Elegant & relaxing apartment with amazing view!!!,144615755,Melina,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99715,23.77174,Entire home/apt,120,3,6,2019-07-05,0.08,2,362,0,00000510474
20307919,Boutique penthouse/metro 5' walk/airport line,30047554,Anna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99313,23.76077,Entire home/apt,110,3,114,2024-07-17,1.33,1,327,27,00000360405
20312352,Annet/ Annet,144908078,Aneta Renata,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99269,23.72503,Private room,25,1,312,2024-09-07,3.60,4,343,38,Exempt
20319756,'Studio 360' - Rooftop luxury with views,70275856,Juan Carlos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96285,23.72166,Entire home/apt,105,3,166,2024-09-11,1.94,1,168,29,00000373200
20325613,Cosy Studio with Courtyard,145008573,Maria,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00536,23.72888,Entire home/apt,50,2,229,2024-08-30,2.64,1,3,21,00000108966
20335046,A wonderful Acropolis apartment next to the metro,104363322,Sotiris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96429,23.7257,Entire home/apt,88,2,398,2024-09-08,4.62,4,126,78,00001852971
20356593,"Alke Homme, elegant apartment,Acropolis area,100m2",145137575,Al.Ke,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96676,23.72983,Entire home/apt,132,2,70,2024-08-06,0.82,2,116,19,00000460126
20371803,Acropolis View Studio in Monastiraki,56607959,Vassilis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97957,23.72997,Entire home/apt,100,3,7,2019-05-25,0.09,1,97,0,
20379548,"Acropolis Elegant Apartment, Close To Metro.",114156592,Vasileios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9659,23.72728,Entire home/apt,164,1,41,2024-09-14,0.48,53,321,3,0206E70000698401
20379858,Athens Jem near the Archaeological Museum by GHH,47038350,Golden Home Holidays,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99001,23.73011,Entire home/apt,106,2,53,2024-08-30,0.63,33,80,2,00001946824
20392308,"Cozy sweet apartment! 
5’ minutes from metro lines",49166505,Debbie,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99558,23.71892,Entire home/apt,45,4,15,2024-06-22,0.20,1,167,2,01129388080
20398715,Retreat to a Sleek Flat in Central Syntagma,20104194,Upstreet,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97421,23.73165,Entire home/apt,80,1,244,2024-09-20,2.84,124,291,43,00002831749
20417815,Neoclassical house in the centre of Athens,95455424,Steve,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98863,23.73497,Entire home/apt,65,1,174,2024-09-08,2.21,1,316,36,00001327416
20436115,Enjoy your stay in this cozy & luxurious apartment,141290006,Δημοσθενησ,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01876,23.74117,Entire home/apt,55,7,16,2024-07-02,0.19,1,102,1,00000141143
